cell #, vertex #, lat, lon
092, 03, 34.041664, -119.291672
092, 04, 34.041664, -119.208328
092, 05, 34.125000, -119.208328
093, 01, 34.208336, -119.208328
093, 02, 34.208336, -119.291672
093, 03, 34.125000, -119.291672
093, 04, 34.125000, -119.208328
093, 05, 34.208336, -119.208328
094, 01, 34.291664, -119.208328
094, 02, 34.291664, -119.291672
094, 03, 34.208336, -119.291672
094, 04, 34.208336, -119.208328
094, 05, 34.291664, -119.208328
095, 01, 34.291664, -119.291672
095, 02, 34.291664, -119.375000
095, 03, 34.208336, -119.375000
095, 04, 34.208336, -119.291672
095, 05, 34.291664, -119.291672
096, 01, 34.375000, -119.291672
096, 02, 34.375000, -119.375000
096, 03, 34.291664, -119.375000
096, 04, 34.291664, -119.291672
096, 05, 34.375000, -119.291672
097, 01, 34.375000, -119.375000
097, 02, 34.375000, -119.458328
097, 03, 34.291664, -119.458328
097, 04, 34.291664, -119.375000
097, 05, 34.375000, -119.375000
098, 01, 34.375000, -119.458328
098, 02, 34.375000, -119.541672
098, 03, 34.291664, -119.541672
098, 04, 34.291664, -119.458328
098, 05, 34.375000, -119.458328
099, 01, 34.375000, -119.541672
099, 02, 34.375000, -119.625000
099, 03, 34.291664, -119.625000
099, 04, 34.291664, -119.541672
099, 05, 34.375000, -119.541672
100, 01, 34.375000, -119.625000
100, 02, 34.375000, -119.708328
100, 03, 34.291664, -119.708328
100, 04, 34.291664, -119.625000
100, 05, 34.375000, -119.625000
101, 01, 34.375000, -119.708328
101, 02, 34.375000, -119.791672
101, 03, 34.291664, -119.791672
101, 04, 34.291664, -119.708328
101, 05, 34.375000, -119.708328
102, 01, 34.375000, -119.791672
102, 02, 34.375000, -119.875000
102, 03, 34.291664, -119.875000
102, 04, 34.291664, -119.791672
102, 05, 34.375000, -119.791672
103, 01, 34.375000, -119.875000
103, 02, 34.375000, -119.958328
103, 03, 34.291664, -119.958328
103, 04, 34.291664, -119.875000
103, 05, 34.375000, -119.875000
104, 01, 34.458336, -119.875000
104, 02, 34.458336, -119.958328
104, 03, 34.375000, -119.958328
104, 04, 34.375000, -119.875000
104, 05, 34.458336, -119.875000
105, 01, 34.458336, -119.958328
