cell #, vertex #, lat, lon
050, 01, 39.791664, -123.791672
050, 02, 39.791664, -123.875000
050, 03, 39.875000, -123.875000
050, 04, 39.958336, -123.875000
050, 05, 39.958336, -123.958328
050, 06, 39.958336, -124.041672
050, 07, 40.000000, -124.144802
050, 08, 39.916668, -124.144802
050, 09, 39.873331, -124.083336
050, 10, 39.855196, -124.000000
050, 11, 39.833332, -123.978136
050, 12, 39.750000, -123.978136
050, 13, 39.688531, -123.916664
050, 14, 39.791664, -123.791672
051, 01, 39.958336, -124.041672
051, 02, 40.041664, -124.041672
051, 03, 40.125000, -124.041672
051, 04, 40.125000, -124.125000
051, 05, 40.125000, -124.208328
051, 06, 40.208336, -124.208328
051, 07, 40.103063, -124.333336
051, 08, 40.083332, -124.313605
051, 09, 40.039997, -124.250000
051, 10, 40.021863, -124.166664
051, 11, 40.000000, -124.144802
051, 12, 39.958336, -124.041672
052, 01, 40.208336, -124.208328
052, 02, 40.208336, -124.291672
052, 03, 40.291664, -124.291672
052, 04, 40.375000, -124.291672
052, 05, 40.375000, -124.375000
052, 06, 40.333332, -124.478136
052, 07, 40.269730, -124.416664
052, 08, 40.250000, -124.396935
052, 09, 40.166668, -124.394802
052, 10, 40.103063, -124.333336
052, 11, 40.208336, -124.208328
053, 01, 40.375000, -124.375000
053, 02, 40.458336, -124.375000
053, 03, 40.458336, -124.291672
053, 04, 40.541664, -124.291672
053, 05, 40.625000, -124.291672
053, 06, 40.666668, -124.393180
053, 07, 40.583332, -124.394802
053, 08, 40.561469, -124.416664
053, 09, 40.500000, -124.478136
053, 10, 40.416668, -124.480270
053, 11, 40.333332, -124.478136
053, 12, 40.375000, -124.375000
054, 01, 40.625000, -124.291672
054, 02, 40.625000, -124.208328
054, 03, 40.708336, -124.208328
054, 04, 40.708336, -124.125000
054, 05, 40.791664, -124.125000
054, 06, 40.875000, -124.125000
054, 07, 40.833332, -124.230270
054, 08, 40.813603, -124.250000
054, 09, 40.750000, -124.311471
054, 10, 40.726515, -124.333336
